Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Written
3400-3419,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.23673997412677877,0.007761966364812419,0.0,0.014230271668822769,0.0038809831824062097,0.04877102199223804,0.111254851228978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3420-3439,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.3202614379084967,0.008169934640522876,0.0,0.00980392156862745,0.0032679738562091504,0.04844771241830065,0.9705882352941176,0.0023125744489940797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932807762107435,0.0,0.0,0.004697132391824729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3440-3459,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.29596412556053814,0.013452914798206279,0.0,0.017937219730941704,0.008968609865470852,0.04786995515695067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007113672179087634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3460-3479,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.11298932384341637,0.014234875444839857,0.0,0.016903914590747332,0.0017793594306049821,0.049154804270462635,0.9955516014234875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01255386355502838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3480-3499,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2326454033771107,0.013133208255159476,0.0,0.0075046904315197,0.00375234521575985,0.04821763602251407,0.1050656660412758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009695682543910305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3500-3519,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.23399014778325122,0.0024630541871921183,0.0,0.0024630541871921183,0.007389162561576354,0.04766009852216749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3520-3539,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.22659176029962547,0.0056179775280898875,0.0,0.0018726591760299626,0.0056179775280898875,0.048220973782771535,0.1797752808988764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784717842084674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3540-3559,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2513274336283186,0.007079646017699115,0.0,0.0035398230088495575,0.005309734513274336,0.048318584070796464,0.17168141592920355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012236397494736786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3560-3579,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.3530864197530864,0.009876543209876543,0.0,0.007407407407407408,0.007407407407407408,0.04765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017344837842544793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3580-3599,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2651072124756335,0.005847953216374269,0.0,0.007797270955165692,0.005847953216374269,0.04814814814814815,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002490965893491648,0.0,0.0,0.012023539956106314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3600-3619,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2055800293685756,0.011747430249632892,0.0,0.022026431718061675,0.004405286343612335,0.048604992657856096,0.0,0.0023133062649094427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443146783904619,0.0,0.0,0.007481002987755877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3620-3639,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.23778501628664495,0.006514657980456026,0.0,0.019543973941368076,0.004885993485342019,0.048452768729641695,0.0,0.004630652030683299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014765660166169899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3640-3659,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2150706436420722,0.009419152276295133,0.0,0.0015698587127158557,0.004709576138147566,0.048508634222919934,0.0,0.0,0.0023108469740388197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014376920209926187,0.0,0.0074329906308544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3660-3679,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.20114942528735633,0.010057471264367816,0.0,0.0028735632183908046,0.0028735632183908046,0.04863505747126437,0.0,0.0,0.0023108469740388197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009674836334119164,0.0,0.007435217023589343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3680-3699,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.21035598705501618,0.011326860841423949,0.0,0.0016181229773462784,0.003236245954692557,0.048462783171521036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012005378255260744,0.0,0.01212230606199114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3700-3719,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.23511904761904762,0.011904761904761904,0.0,0.0,0.001488095238095238,0.048586309523809525,0.6458333333333334,0.0,0.0023721382786807983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00701734072665392,0.0,0.012378047152651561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3720-3739,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.16483516483516483,0.00989010989010989,0.0,0.0032967032967032967,0.002197802197802198,0.04895604395604395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009730737867478467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3740-3759,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.24724061810154527,0.01545253863134658,0.0,0.004415011037527594,0.002207505518763797,0.0489514348785872,0.3509933774834437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009554987718615848,0.0,0.03209342237364941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3760-3779,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.34496644295302015,0.008053691275167786,0.0,0.0013422818791946308,0.0013422818791946308,0.0487248322147651,0.9234899328859061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011831711393127244,0.0,0.009800575372388683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3780-3799,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.22840409956076135,0.007320644216691069,0.0,0.01171303074670571,0.0029282576866764276,0.0486090775988287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014106065406675347,0.0,0.014672086015641149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3800-3819,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.16022099447513813,0.012154696132596685,0.0,0.0077348066298342545,0.0033149171270718232,0.04895027624309392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004781423417114183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3820-3839,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.10404624277456648,0.013728323699421965,0.0,0.01083815028901734,0.002890173410404624,0.0493135838150289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00969965847492252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3840-3859,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.20170454545454544,0.002840909090909091,0.0,0.004261363636363636,0.002840909090909091,0.048650568181818184,0.4616477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3860-3879,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.3754716981132076,0.007547169811320755,0.0,0.007547169811320755,0.0018867924528301887,0.04820754716981132,0.25849056603773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004905001633422994,0.0,0.00469353605693262,0.004832443481886155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3880-3899,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2917369308600337,0.008431703204047217,0.0,0.008431703204047217,0.003372681281618887,0.04839797639123103,0.18043844856661045,0.0023125744489940797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007334999123264652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3900-3919,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2618556701030928,0.01443298969072165,0.0,0.018556701030927835,0.008247422680412371,0.048041237113402066,0.26597938144329897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004711480817930417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3920-3939,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.10569715142428786,0.01424287856071964,0.0,0.013493253373313344,0.0014992503748125937,0.049287856071964016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005063122060974005,0.014832315431008661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3940-3959,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2518939393939394,0.011363636363636364,0.0,0.003787878787878788,0.001893939393939394,0.04820075757575758,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011942673715106978,0.007128672506126085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3960-3979,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2649350649350649,0.005194805194805195,0.0,0.005194805194805195,0.007792207792207792,0.04753246753246754,0.15324675324675324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3980-3999,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.24208566108007448,0.00558659217877095,0.0,0.00186219739292365,0.00558659217877095,0.04823091247672253,0.16945996275605213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004775866897302213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4000-4019,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.24,0.004210526315789474,0.0,0.002105263157894737,0.008421052631578947,0.048,0.1831578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4020-4039,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2557544757033248,0.005115089514066497,0.0,0.0025575447570332483,0.0076726342710997444,0.04757033248081842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004794260205848862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4040-4059,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.3057692307692308,0.009615384615384616,0.0,0.0019230769230769232,0.0038461538461538464,0.04817307692307692,0.16538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007154706309218758,0.017230179047125677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4060-4079,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.37735849056603776,0.01078167115902965,0.0,0.0,0.005390835579514825,0.047439353099730464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012265648423703132,0.012232916608424679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4080-4099,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2787878787878788,0.006060606060606061,0.0,0.00404040404040404,0.00808080808080808,0.048080808080808085,0.21818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002490965893491648,0.0,0.004731912776954535,0.0048569099019990375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4100-4119,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2923076923076923,0.01098901098901099,0.0,0.004395604395604396,0.002197802197802198,0.04791208791208791,0.0,0.0023133062649094427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443146783904619,0.0,0.004749819210830234,0.007350148199774272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4120-4139,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.22654155495978553,0.010723860589812333,0.0,0.03351206434316354,0.002680965147453083,0.048726541554959785,0.0,0.0023133062649094427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443146783904619,0.0,0.009834643395716589,0.007431367622545319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4140-4159,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.30303030303030304,0.006993006993006993,0.0,0.027972027972027972,0.006993006993006993,0.047785547785547784,0.0,0.004630652030683299,0.0023108469740388197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009842921428824526,0.0024208706077198864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4160-4179,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.20972222222222223,0.009722222222222222,0.0,0.001388888888888889,0.002777777777777778,0.04868055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014376920209926187,0.0074289705651248514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4180-4199,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.28452579034941766,0.011647254575707155,0.0,0.0,0.0,0.04841930116472546,0.0,0.0,0.0023108469740388197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048174606641926705,0.007433954914834473,0.007441018253198687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4200-4219,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.16292974588938713,0.01046337817638266,0.0,0.004484304932735426,0.005979073243647235,0.04857997010463378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007298128841161619,0.0024038704585137793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4220-4239,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.33986928104575165,0.015250544662309368,0.0,0.0,0.0,0.04793028322440087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009564625084025617,0.016983208241830874,0.00970556421106418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4240-4259,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.1964549483013294,0.008862629246676515,0.0,0.0,0.004431314623338257,0.048596750369276215,0.7799113737075333,0.0,0.0023721382786807983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00723247843520453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4260-4279,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.16685330347144456,0.014557670772676373,0.0,0.006718924972004479,0.0033594624860022394,0.04893617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007227215365908535,0.0,0.02716543111245784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4280-4299,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.3311965811965812,0.011752136752136752,0.0,0.0,0.0,0.048985042735042734,0.8258547008547008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004893128446917671,0.0023891015362911125,0.034202078443231504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4300-4319,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.34076015727391873,0.007863695937090432,0.0,0.0,0.001310615989515072,0.048754914809960685,0.9462647444298821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009565787260938288,0.0122189333647943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4320-4339,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.25034770514603616,0.008344923504867872,0.0,0.011126564673157162,0.0013908205841446453,0.048678720445062586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007110994519877067,0.011976281819370153,0.014530794012166363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4340-4359,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.18783783783783783,0.012162162162162163,0.0,0.008108108108108109,0.005405405405405406,0.04871621621621621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004722432509030719,0.004794277754231047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4360-4379,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.3595744680851064,0.010638297872340425,0.0,0.0,0.002127659574468085,0.04797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009557721800910694,0.007210855807131603,0.02397483943616408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4380-4399,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.24076433121019108,0.007643312101910828,0.0,0.0012738853503184713,0.0,0.04878980891719745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011881238658953446,0.026693687357453894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4400-4419,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.10284920083391244,0.01250868658790827,0.0,0.0118137595552467,0.0034746351633078527,0.04933981931897151,0.20083391243919388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049204259106223475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4420-4439,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.2884310618066561,0.006339144215530904,0.0,0.017432646592709985,0.004754358161648178,0.048494453248811416,0.18700475435816163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004905001633422994,0.0,0.0,0.007175327908919978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4440-4459,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.3014586709886548,0.008103727714748784,0.0,0.008103727714748784,0.0032414910858995136,0.048460291734197726,0.17341977309562398,0.0023125744489940797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007334999123264652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4460-4479,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.25792811839323465,0.014799154334038054,0.0,0.019027484143763214,0.008456659619450317,0.04799154334038055,0.2452431289640592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004711480817930417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4480-4499,ConfigModifyService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\ConfigModifyService.java,0.11949685534591195,0.013477088948787063,0.0,0.015274034141958671,0.0017969451931716084,0.04914645103324349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012556120504711523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
