Index,API,Score,Actual
2805,1,57.87,0
2806,0,19.7,0
2807,0,28.82,0
2808,0,9.9,0
2809,1,65.58,0
2810,0,21.54,0
2811,0,12.86,0
2812,0,26.73,0
2813,0,26.37,0
2814,1,76.04,0
2815,0,41.36,0
2816,0,11.85,0
2817,0,0,0
2818,0,30.95,0
2819,0,29.84,0
2820,0,21.73,0
2821,0,38.94,0
2822,1,62.86,0
2823,0,41.68,0
2824,0,28.37,0
2825,0,0,0
2826,1,62.98,0
2827,0,36.63,0
2828,0,6.28,0
2829,0,0,0
2830,1,69.53,0
2831,0,46.79,0
2832,0,0,0
2833,0,33.03,0
2834,0,0,0
2835,1,60.6,0
2836,1,67.2,0
2837,1,62.86,0
2838,0,18.62,0
2839,0,17.88,0
2840,0,0,0
2841,0,31.6,0
2842,1,56.52,0
2843,0,29.96,0
2844,0,0,0
2845,0,11.19,0
2846,0,10.71,0
2847,1,59.71,0
2848,0,9.6,0
2849,1,55.51,0
2850,0,12.09,0
2851,0,10.81,0
2852,0,31.1,0
2853,1,62.56,0
2854,0,38.46,0
2855,0,0,0
2856,1,55.18,0
2857,0,31.7,0
2858,0,13.28,0
2859,0,34.58,0
2860,1,50.88,0
2861,0,43.67,0
2862,0,0,0
2863,0,43.51,0
2864,0,16.37,0
2865,0,40.48,0
2866,0,30.67,0
2867,0,33.57,0
2868,0,23.7,0
2869,0,8.96,0
2870,0,47.17,0
2871,0,7.15,0
2872,0,11.09,0
2873,1,70.75,0
2874,0,0,0
2875,0,33.03,0
2876,0,0,0
2877,0,0,0
2878,0,43.32,0
2879,0,0,0
2880,0,44.75,0
2881,0,16.27,0
2882,0,0,0
2883,1,57.15,0
2884,1,58.88,0
2885,0,19.58,0
2886,0,0,0
2887,0,0,0
2888,0,8.47,0
2889,0,0,0
2890,0,17.18,0
2891,0,38.09,0
2892,0,18.1,0
2893,1,73.03,0
2894,0,0,0
2895,0,39.17,0
2896,0,25.32,0
2897,0,0,0
2898,0,32.35,0
2899,0,29.33,0
2900,0,21.92,0
2901,0,11.09,0
2902,0,0,0
2903,0,0,0
2904,0,8.47,0
2905,0,0,0
2906,0,17.18,0
2907,0,38.09,0
2908,0,18.1,0
2909,1,73.03,0
2910,0,0,0
2911,0,39.17,0
2912,0,25.32,0
2913,0,0,0
2914,0,32.35,0
2915,0,29.33,0
2916,0,21.92,0
2917,0,11.09,0
2918,0,0,0
2919,0,0,0
