Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,Written
40-79,about.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\about.java,0.022483940042826552,0.0021413276231263384,0.08779443254817987,0.0,0.0010706638115631692,0.23637220258916022,0.0,0.0,0.0,0.0,0.0,0.5250000000000001,0.0,0.0,0.0,0.0,0.0,0
80-119,about.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\about.java,0.04124860646599777,0.005574136008918618,0.14083826248381467,0.004459308807134894,0.0,0.20747081639617132,0.0,0.1,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0
120-159,about.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\about.java,0.06796116504854369,0.003883495145631068,0.1505063551792138,0.0048543689320388345,0.0,0.18859473127155968,0.0,0.07692307692307693,0.0,0.0,0.0,0.2051282051282051,0.0,0.0,0.0,0.0,0.0,0
0-39,AisBatuCampurInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\AisBatuCampurInfo.java,0.06309420916162489,0.0,0.04407951598962835,0.0,0.0025929127052722557,0.15671107064635464,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,AisBatuCampurInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\AisBatuCampurInfo.java,0.06022408963585434,0.0028011204481792717,0.10222961900415561,0.0056022408963585435,0.0,0.16604177857415844,0.0,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0
0-39,AiskrimInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\AiskrimInfo.java,0.06353350739773717,0.0,0.044386422976501305,0.0,0.0026109660574412533,0.15670520330689972,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,AiskrimInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\AiskrimInfo.java,0.059077809798270896,0.002881844380403458,0.10448988910643284,0.005763688760806916,0.0,0.16595124760204302,0.0,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0
0-39,BananaSplitInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\BananaSplitInfo.java,0.06368330464716007,0.0,0.04388984509466437,0.0,0.0025817555938037868,0.1567146967075819,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,BananaSplitInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\BananaSplitInfo.java,0.05807365439093484,0.0028328611898017,0.1031183597695836,0.0056657223796034,0.0,0.16601532809053293,0.0,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0
0-39,BandungInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\BandungInfo.java,0.06148590947907771,0.0,0.04355251921434671,0.0,0.0025619128949615714,0.15620241663754275,0.29888983774551664,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,BandungInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\BandungInfo.java,0.05387647831800263,0.002628120893561104,0.0940883838234717,0.005256241787122208,0.0,0.17464742595817898,0.0,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,BihunGorengInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\BihunGorengInfo.java,0.061258278145695365,0.0,0.042218543046357616,0.0,0.0024834437086092716,0.1562055331515611,0.2897350993377483,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,BihunGorengInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\BihunGorengInfo.java,0.05398457583547558,0.002570694087403599,0.10150657596005291,0.005141388174807198,0.0,0.17469128535261685,0.0,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,Counter.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Counter.java,0.15932521087160262,0.0018744142455482662,0.0037488284910965324,0.0018744142455482662,0.0009372071227741331,0.10463396441830386,0.845360824742268,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0
40-79,Counter.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Counter.java,0.13001383125864455,0.0013831258644536654,0.04149377593360996,0.0,0.0027662517289073307,0.13640479619149418,0.9820193637621023,0.0,0.0,0.0,0.0,0.2058823529411765,0.0,0.0,0.0,0.0,0.0,0
0-39,Desert.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Desert.java,0.05574210879785091,0.0,0.028206850235057087,0.0,0.001343183344526528,0.08482193154425711,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
40-79,Desert.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Desert.java,0.0657514450867052,0.0,0.05491329479768786,0.0,0.0,0.3324802179720193,0.0,0.0,0.0,0.0,0.0,0.7750000000000004,0.0,0.0,0.0,0.0,0.0,0
80-119,Desert.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Desert.java,0.03185328185328185,0.005791505791505791,0.13591408364659233,0.005791505791505791,0.0,0.2525152528635763,0.0,0.1,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0
120-159,Desert.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Desert.java,0.02274641954507161,0.003369839932603201,0.13420811103399605,0.006739679865206402,0.0,0.09663788149698574,0.10777693031160408,0.05,0.0,0.0,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0
160-199,Desert.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Desert.java,0.0182648401826484,0.0,0.1351575176098785,0.0091324200913242,0.0,0.12716456499437326,0.019614146826384626,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
0-39,Drinks.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Drinks.java,0.05255972696245734,0.0,0.028668941979522185,0.0,0.0013651877133105802,0.08481120441447489,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
40-79,Drinks.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Drinks.java,0.0657514450867052,0.0,0.05491329479768786,0.0,0.0,0.3324802179720193,0.0,0.0,0.0,0.0,0.0,0.7750000000000004,0.0,0.0,0.0,0.0,0.0,0
80-119,Drinks.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Drinks.java,0.03066271018793274,0.005934718100890208,0.13929007515314765,0.005934718100890208,0.0,0.1665958468457596,0.07504249496666043,0.1,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0
120-159,Drinks.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Drinks.java,0.02158894645941278,0.0034542314335060447,0.13707742206469273,0.0069084628670120895,0.0,0.04371572476827115,0.16052880212524223,0.05,0.0,0.0,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0
160-199,Drinks.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Drinks.java,0.0182648401826484,0.0,0.1351575176098785,0.0091324200913242,0.0,0.08693950301768863,0.039686540001902415,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
0-39,Foods.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Foods.java,0.05859375,0.0,0.02734375,0.0,0.0013020833333333333,0.0848419677997138,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
40-79,Foods.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Foods.java,0.0657514450867052,0.0,0.05491329479768786,0.0,0.0,0.3324802179720193,0.0,0.0,0.0,0.0,0.0,0.7750000000000004,0.0,0.0,0.0,0.0,0.0,0
80-119,Foods.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Foods.java,0.03170028818443804,0.005763688760806916,0.13737169605521338,0.005763688760806916,0.0,0.16662363911352313,0.08581656442935096,0.1,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0
120-159,Foods.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Foods.java,0.023007395234182416,0.003286770747740345,0.13138375874865893,0.00657354149548069,0.0,0.033941638743514545,0.17131544201010884,0.05,0.0,0.0,0.0,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0
160-199,Foods.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Foods.java,0.01839080459770115,0.0,0.13581883078890544,0.009195402298850575,0.0,0.10656649048381535,0.020067189881948385,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
0-39,HorlickInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\HorlickInfo.java,0.05912596401028278,0.0,0.043701799485861184,0.0,0.002570694087403599,0.15619956274999908,0.29991431019708653,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,HorlickInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\HorlickInfo.java,0.05387647831800263,0.002628120893561104,0.0940883838234717,0.005256241787122208,0.0,0.16374197643938787,0.010899638955530016,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,KekCoklatInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\KekCoklatInfo.java,0.06401384083044982,0.0,0.04411764705882353,0.0,0.0025951557093425604,0.15671034167003178,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,KekCoklatInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\KekCoklatInfo.java,0.05991440798858773,0.0028530670470756064,0.10368412377325298,0.005706134094151213,0.0,0.15408600916125212,0.01184814767027845,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0
0-39,Kitchen.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Kitchen.java,0.1832627118644068,0.00211864406779661,0.0,0.00211864406779661,0.0031779661016949155,0.07506476270487272,0.8547408941769109,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0
40-79,Kitchen.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Kitchen.java,0.2518597236981934,0.0010626992561105207,0.009564293304994687,0.0,0.0021253985122210413,0.03398768158041189,1.0238989641387446,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0
80-119,Kitchen.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Kitchen.java,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,mainmenu.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\mainmenu.java,0.08809683927370544,0.0013449899125756557,0.03429724277067922,0.0,0.0013449899125756557,0.02434431741761937,0.6580675484318437,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0
40-79,mainmenu.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\mainmenu.java,0.03388189738625363,0.002904162633107454,0.08911584668721702,0.001936108422071636,0.0,0.08239755927591766,0.23488663015548375,0.025,0.0,0.0,0.0,0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0
80-119,mainmenu.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\mainmenu.java,0.06140350877192982,0.003289473684210526,0.10740390070769013,0.008771929824561403,0.0,0.10220978352743607,0.06919264724796449,0.08108108108108109,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0
0-39,MeeGorengInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\MeeGorengInfo.java,0.06166666666666667,0.0,0.0425,0.0,0.0025,0.1562001523568591,0.2916666666666667,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,MeeGorengInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\MeeGorengInfo.java,0.054404145077720206,0.0025906735751295338,0.10212594007955689,0.0051813471502590676,0.0,0.1638063227891169,0.01094995692417542,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,MiloInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\MiloInfo.java,0.05974025974025974,0.0,0.04415584415584416,0.0,0.0025974025974025974,0.15619088248424942,0.30303030303030304,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,MiloInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\MiloInfo.java,0.05452127659574468,0.0026595744680851063,0.09495335712288178,0.005319148936170213,0.0,0.1637266865073276,0.01090196581237253,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,NasiBeriyaniInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiBeriyaniInfo.java,0.058823529411764705,0.0,0.04225352112676056,0.0,0.0024855012427506215,0.15620486445296516,0.2899751449875725,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,NasiBeriyaniInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiBeriyaniInfo.java,0.05377720870678617,0.002560819462227913,0.10120046257960663,0.005121638924455826,0.0,0.16382083520511073,0.010829326004236842,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,NasiGorengKampungInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiGorengKampungInfo.java,0.06038647342995169,0.0,0.04106280193236715,0.0,0.0024154589371980675,0.15622762820226974,0.28180354267310787,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,NasiGorengKampungInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiGorengKampungInfo.java,0.053952321204516936,0.002509410288582183,0.09960677819658903,0.005018820577164366,0.0,0.16384582577563298,0.010953567946056932,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,NasiLemakInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiLemakInfo.java,0.06132461161079313,0.0,0.041700735895339326,0.0,0.0024529844644317253,0.1562154324059188,0.28618152085036797,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,NasiLemakInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiLemakInfo.java,0.054404145077720206,0.0025906735751295338,0.10212594007955689,0.0051813471502590676,0.0,0.1638063227891169,0.010912830200864063,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,NasiMinyakInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiMinyakInfo.java,0.06028075970272502,0.0,0.042113955408753095,0.0,0.002477291494632535,0.15620753262110354,0.28901734104046245,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,NasiMinyakInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NasiMinyakInfo.java,0.05419354838709677,0.0025806451612903226,0.10181505925054135,0.005161290322580645,0.0,0.16381119771251096,0.010827390736880433,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,NescafeInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NescafeInfo.java,0.05912596401028278,0.0,0.043701799485861184,0.0,0.002570694087403599,0.15619956274999908,0.29991431019708653,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,NescafeInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\NescafeInfo.java,0.05387647831800263,0.002628120893561104,0.0940883838234717,0.005256241787122208,0.0,0.16374197643938787,0.010891896752525554,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,Open.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Open.java,0.05736301369863014,0.0008561643835616438,0.05136986301369863,0.0,0.0017123287671232876,0.04394214684600653,0.1301281219137747,0.0,0.0,0.0,0.0,0.37500000000000006,0.0,0.0,0.0,0.0,0.0,0
40-79,Open.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Open.java,0.03272727272727273,0.0036363636363636364,0.09054264423457811,0.005454545454545455,0.0,0.07326309586153748,0.15672465222740117,0.05,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0
80-119,Open.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Open.java,0.046875,0.00390625,0.15549206186915973,0.0078125,0.001953125,0.15913447975540865,0.0,0.16666666666666666,0.0,0.0,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0
0-39,PudingInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\PudingInfo.java,0.0636998254799302,0.0,0.04450261780104712,0.0,0.002617801047120419,0.15670298193525398,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,PudingInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\PudingInfo.java,0.059334298118668596,0.002894356005788712,0.10484021461721994,0.005788712011577424,0.0,0.1540659902721791,0.011899195541443043,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0
0-39,Report.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Report.java,0.08253968253968254,0.0007936507936507937,0.08888888888888889,0.0,0.0015873015873015873,0.024226190476190474,0.44642857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,Report.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Report.java,0.15011202389843167,0.0,0.037341299477221805,0.0,0.0,0.024271844660194174,1.1077926671237668,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0
80-119,Report.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\Report.java,0.10656620021528525,0.002152852529601722,0.06785852049679371,0.002152852529601722,0.001076426264800861,0.02395048439181916,1.176324074695399,0.025,0.0,0.0,0.0,0.4500000000000001,0.0,0.0,0.0,0.0,0.0,0
0-39,RojakBuahInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\RojakBuahInfo.java,0.06401384083044982,0.0,0.04411764705882353,0.0,0.0025951557093425604,0.15671034167003178,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,RojakBuahInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\RojakBuahInfo.java,0.05991440798858773,0.0028530670470756064,0.10368412377325298,0.005706134094151213,0.0,0.15408600916125212,0.011887361712960379,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0
0-39,SirapInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\SirapInfo.java,0.05979202772963605,0.0,0.04419410745233969,0.0,0.0025996533795493936,0.1561901509800517,0.30329289428076256,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,SirapInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\SirapInfo.java,0.054304635761589407,0.0026490066225165563,0.09466274136974664,0.005298013245033113,0.0,0.16373182365447897,0.010918115807169426,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,TehTarikInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\TehTarikInfo.java,0.058319039451114926,0.0,0.04373927958833619,0.0,0.002572898799313894,0.15619884621862826,0.30017152658662094,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0
40-79,TehTarikInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\wak edil\ordering_s2180755112010\TehTarikInfo.java,0.054901960784313725,0.00261437908496732,0.09371048408714264,0.00522875816993464,0.0,0.16374865648523207,0.010920996856481829,0.05555555555555555,0.0,0.0,0.0,0.30555555555555564,0.0,0.0,0.0,0.0,0.0,0
0-39,AndroidAuthenticator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\weather\weather\AndroidAuthenticator.java,0.1397220190197513,0.005120702267739576,0.0,0.0,0.0036576444769568397,0.02428675932699342,0.2728602779809802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,AndroidAuthenticator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\weather\weather\AndroidAuthenticator.java,0.2380636604774536,0.005305039787798408,0.0,0.0,0.001989389920424403,0.02435344827586207,0.13475707096127007,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0
80-119,AndroidAuthenticator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\weather\weather\AndroidAuthenticator.java,0.26367461430575034,0.005610098176718092,0.0,0.004207573632538569,0.002805049088359046,0.04628330995792426,0.17654508628632742,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0
0-39,Authenticator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\weather\weather\Authenticator.java,0.1704238052299369,0.002705139765554554,0.0,0.0,0.0036068530207394047,0.026149684400360685,0.19409377817853923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,AuthFailureError.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\weather\weather\AuthFailureError.java,0.16758026624902114,0.0023492560689115116,0.0,0.0,0.00548159749412686,0.024236491777603758,0.21974440857713942,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0
