Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,Written
2950-2999,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.21301775147928995,0.011242603550295858,0.00763005293715878,0.0645439491840202,0.10964449676061158,0.019420118343195267,0.41183431952662725,0.02,0.14,0.23999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3000-3049,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2598387861545756,0.00948316737790422,0.0,0.06950031169838751,0.16803663401664026,0.019535324798482693,0.4091986723565671,0.0,0.1,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3050-3099,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.21892497200447927,0.005039193729003359,0.0,0.07584476954427254,0.06906488825429516,0.019451287793952967,0.9473684210526315,0.0,0.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3100-3149,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.15730818688384055,0.007286755250750107,0.0,0.009429918559794257,0.036433661215086635,0.019579939991427348,0.2053150450064295,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3150-3199,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2904335856847901,0.01032346868547832,0.007337571280089227,0.05240021691349695,0.035901992533408936,0.019325533379215415,0.9697178251892636,0.02,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3200-3249,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.16815554387808723,0.009458749343142408,0.0,0.008933263268523384,0.13588907161885547,0.019485023646873358,0.029427220178665267,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3250-3299,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.24742268041237114,0.002577319587628866,0.0,0.001718213058419244,0.023210767735707544,0.019158075601374572,0.06357388316151202,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3300-3349,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.3030035335689046,0.007950530035335688,0.0,0.0017667844522968198,0.1481064880987213,0.01913427561837456,0.07597173144876325,0.0,0.0,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3350-3399,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.3005514705882353,0.006433823529411764,0.007344121583091692,0.02025884212583106,0.12066124771710562,0.019099264705882354,0.09926470588235294,0.02,0.04,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3400-3449,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2377892030848329,0.007712082262210797,0.02202155698255865,0.0744532430304256,0.10604730708773646,0.019370179948586117,0.0,0.06,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3450-3499,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.22674060382008626,0.010474430067775724,0.007348687548025434,0.042941817055040424,0.09701687258973823,0.01939617991373999,0.0,0.02,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3500-3549,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.23017902813299232,0.010230179028132993,0.00763005293715878,0.07510497360019042,0.07658320605455858,0.019373401534526855,0.6278772378516624,0.02,0.14,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3550-3599,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.30317385125532925,0.00994789199431549,0.0,0.04811554856672448,0.26188451793280665,0.019535765040265277,0.728564661297963,0.0,0.12000000000000001,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3600-3649,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.24475524475524477,0.00641025641025641,0.0,0.07773267086252936,0.1560801355376326,0.01942890442890443,0.0,0.0,0.18,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3650-3699,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.17781614156236514,0.007768666378938282,0.0,0.00906344410876133,0.19807625982754956,0.01957703927492447,0.13854121709106604,0.0,0.0,0.38000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3700-3749,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.29800412938747417,0.01032346868547832,0.007337571280089227,0.057335118717436476,0.0283016772612513,0.019325533379215415,0.38093599449415005,0.02,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3750-3799,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.1791396582203889,0.009428403064230996,0.0,0.09797186687418732,0.01259316973060356,0.01942251031231585,0.9457866823806718,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3800-3849,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2539130434782609,0.0034782608695652175,0.0,0.03441220465124019,0.008695652173913044,0.01914782608695652,0.0808695652173913,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3850-3899,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.3092224231464738,0.0081374321880651,0.0,0.12620941797044655,0.03189071759479839,0.019113924050632912,0.09764918625678119,0.0,0.25999999999999995,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3900-3949,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.228515625,0.007161458333333333,0.02202155698255865,0.14317723677921498,0.013745693484109627,0.019361979166666664,0.0,0.06,0.23999999999999996,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3950-3999,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.22689611217335884,0.010834926704907584,0.007348687548025434,0.1837271421742358,0.01174516723946487,0.019375398342893563,0.0,0.02,0.25999999999999995,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4000-4049,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.20110330992978936,0.010030090270812437,0.00763005293715878,0.11014752193115325,0.04669892663852972,0.01950852557673019,0.9252758274824473,0.02,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4050-4099,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2848898216159496,0.007345225603357817,0.0,0.22207400289603477,0.019128550955280942,0.01948583420776495,0.9895068205666316,0.0,0.16,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4100-4149,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.1403301886792453,0.007075471698113208,0.0,0.040012826383720265,0.02122483971691598,0.019614779874213836,0.21029874213836477,0.0,0.0,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4150-4199,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.32078204199855176,0.010861694424330196,0.007337571280089227,0.059884535541042935,0.03542905158325113,0.019290369297610428,0.41310644460535845,0.02,0.12000000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4200-4249,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.15767441860465117,0.009767441860465116,0.0,0.01911732573977085,0.1429778624556445,0.01954418604651163,0.9613953488372093,0.0,0.02,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4250-4299,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2489158716392021,0.0026019080659150044,0.0,0.0017346053772766695,0.025010942388413913,0.01915004336513443,0.07718993928881179,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4300-4349,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.3009090909090909,0.007272727272727273,0.0,0.0018181818181818182,0.14832740481049977,0.01910909090909091,0.07818181818181819,0.0,0.0,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4350-4399,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.30595667870036103,0.007220216606498195,0.007344121583091692,0.020192479840844865,0.12052752349476284,0.01911552346570397,0.09747292418772563,0.02,0.04,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4400-4449,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2378129117259552,0.007905138339920948,0.02202155698255865,0.06677128929765482,0.10617601113954322,0.019354413702239788,0.0,0.06,0.08,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4450-4499,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.22735674676524953,0.010474430067775724,0.007348687548025434,0.042941817055040424,0.08842829270677431,0.01939617991373999,0.0,0.02,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4500-4549,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.238973008558262,0.01119157340355497,0.00763005293715878,0.07384514287968341,0.10968156771025468,0.019354838709677417,0.5990783410138248,0.02,0.14,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4550-4599,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.3077287814129919,0.00948316737790422,0.0,0.034037165401205334,0.2650458195531296,0.019535324798482693,0.6747273589378853,0.0,0.08,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4600-4649,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.24789410348977137,0.006618531889290012,0.0,0.06958399202692003,0.14050175478885044,0.01941034897713598,0.9945848375451264,0.0,0.16,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4650-4699,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.20180270405608414,0.007010515773660491,0.0,0.02244691327572144,0.23834315482586002,0.019509263895843766,0.006009013520280421,0.0,0.04,0.46000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4700-4749,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2739294710327456,0.010075566750629723,0.0,0.012594458438287154,0.005037783375314861,0.01938287153652393,0.2367758186397985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4750-4799,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.1920391061452514,0.008379888268156424,0.0,0.06374669322980553,0.014042154433798519,0.01931564245810056,0.9175977653631285,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4800-4849,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.27608874281018897,0.007395234182415777,0.0,0.07168788955338558,0.03241342466730674,0.019194741166803614,0.08258011503697617,0.0,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4850-4899,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.23076923076923078,0.007623007623007623,0.02202155698255865,0.13583705878833788,0.014062384238335383,0.01932085932085932,0.0,0.06,0.23999999999999996,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4900-4949,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.20838709677419354,0.00967741935483871,0.014978740485184213,0.1160004901805963,0.013074553123220705,0.019367741935483872,0.37290322580645163,0.04,0.16,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4950-4999,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.23629306162057254,0.009218825812712276,0.0,0.12466154682175645,0.05467493297403295,0.019524502668607474,0.44784085395439105,0.0,0.16,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5000-5049,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.14124748490945674,0.006438631790744467,0.0,0.07240666360984656,0.020908497956872767,0.0196056338028169,0.061569416498993966,0.0,0.06,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5050-5099,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.29118773946360155,0.007662835249042145,0.0,0.008939974457215836,0.0038314176245210726,0.019374201787994892,0.2247765006385696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5100-5149,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.1642608262817322,0.011946241911398706,0.0,0.028445981963693228,0.08858439387447833,0.01951219512195122,0.8606271777003485,0.0,0.04,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5150-5199,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.23724696356275304,0.0032388663967611335,0.0,0.0032388663967611335,0.07165102203067608,0.01920647773279352,0.07368421052631578,0.0,0.0,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5200-5249,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2872435325602141,0.006244424620874219,0.0,0.001784121320249777,0.0996535992559799,0.01912578055307761,0.07716324710080286,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5250-5299,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.32372093023255816,0.0074418604651162795,0.0,0.010334326306718867,0.15346412426479064,0.019088372093023255,0.10046511627906977,0.0,0.02,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5300-5349,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.25691980127750175,0.008516678495386799,0.02202155698255865,0.03578771545716307,0.11441402982642546,0.019304471256210078,0.0,0.06,0.02,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5350-5399,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.21908127208480566,0.01060070671378092,0.007348687548025434,0.06788324266094184,0.08042270541289134,0.019422850412249705,0.0,0.02,0.14,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5400-5449,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2599118942731278,0.011013215859030838,0.00763005293715878,0.06566253217637136,0.11785462720548573,0.019280469897209985,0.3443465491923642,0.02,0.14,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5450-5499,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.26666666666666666,0.009009009009009009,0.0,0.04369833214266247,0.246726055819595,0.01955855855855856,0.48153153153153155,0.0,0.08,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5500-5549,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2526011560693642,0.006358381502890174,0.0,0.06963154744354752,0.10037612965568621,0.019433526011560693,0.7976878612716763,0.0,0.16,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5550-5599,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.25448235974551764,0.008097165991902834,0.0,0.03616650651083288,0.26120617068291085,0.019433198380566803,0.0,0.0,0.08,0.5400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5600-5649,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.241671714112659,0.0072683222289521504,0.0,0.009691096305269533,0.02112390195157632,0.01940642035130224,0.06390066626287098,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5650-5699,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.21645021645021645,0.010101010101010102,0.0,0.030879475686385556,0.022546316328070453,0.019292929292929292,0.05916305916305916,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5700-5749,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.22727272727272727,0.00909090909090909,0.02202155698255865,0.07182203444807056,0.025241243159693193,0.019190082644628098,0.0,0.06,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5750-5799,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.19287671232876713,0.00821917808219178,0.00763005293715878,0.06964276233998758,0.037340059069296036,0.019463013698630138,0.8115068493150684,0.02,0.12000000000000001,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5800-5849,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.1616206589492431,0.009349955476402494,0.0,0.06379721988359885,0.013153767911980502,0.019563668744434548,0.8944790739091718,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5850-5899,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.24599226091763404,0.00552791597567717,0.0,0.006633499170812604,0.020197019505199816,0.01945826423438364,0.8004422332780542,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5900-5949,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.16949952785646838,0.012275731822474031,0.0,0.03720476321424546,0.07319505588433496,0.019537299338999056,0.391643059490085,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5950-5999,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.23900293255131966,0.004398826979472141,0.0,0.013196480938416423,0.11257681668213107,0.01928152492668622,0.04105571847507331,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6000-6049,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.25022026431718064,0.003524229074889868,0.0,0.001762114537444934,0.04156021876617255,0.019136563876651982,0.07841409691629955,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6050-6099,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.31687612208258525,0.00807899461400359,0.0,0.0026929982046678637,0.16548496164111076,0.019120287253141834,0.07719928186714542,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6100-6149,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.267680608365019,0.0076045627376425855,0.007344121583091692,0.028749671917823905,0.1032694026828773,0.019254752851711028,0.08212927756653993,0.02,0.04,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6150-6199,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.24815560026827632,0.008048289738430584,0.02202155698255865,0.06623258414660017,0.10609385441793379,0.019342723004694834,0.0,0.06,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6200-6249,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.23882588392261508,0.01134089392928619,0.007348687548025434,0.07476647421974927,0.11305065459737652,0.019346230820547032,0.0,0.02,0.18,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6250-6299,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2026578073089701,0.009966777408637873,0.00763005293715878,0.08404635019975526,0.1655923161395034,0.019457364341085272,0.8095238095238095,0.02,0.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6300-6349,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.37971582557569816,0.008329250367466928,0.0,0.0515803298638125,0.23040571150083133,0.01951984321411073,0.9573738363547281,0.0,0.1,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6350-6399,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2505733944954128,0.006880733944954129,0.0,0.06252513937425204,0.15883407120157486,0.019438073394495412,0.0,0.0,0.12000000000000001,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6400-6449,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.31952662721893493,0.008284023668639054,0.0,0.03142840524371797,0.3059646222555597,0.019420118343195267,0.0,0.0,0.06,0.5400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6450-6499,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.20198511166253103,0.00794044665012407,0.0,0.01240694789081886,0.021864992809430384,0.0195136476426799,0.5727047146401986,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6500-6549,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.20764667106130522,0.01120632827949901,0.0,0.04764799387630895,0.03198032546186498,0.01935398813447594,0.34574818721160183,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6550-6599,EngineOperate.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\quyi\enginefortest\EngineOperate.java,0.2882968601332065,0.005708848715509039,0.0,0.004757373929590866,0.08355176368913422,0.019067554709800188,0.08753568030447194,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
